+1.055605e-04    +7.105086e-06    +9.642686e-05
+1.055605e-04    +7.105085e-06    +9.642686e-05
+1.055605e-04    +7.105085e-06    +9.642686e-05
+1.055605e-04    +7.105086e-06    +9.642686e-05
+1.055605e-04    +7.105085e-06    +9.642686e-05
+1.055605e-04    +7.105085e-06    +9.642686e-05

+1.186787e-04    +6.725167e-05    +7.578524e-05
+1.186787e-04    +6.725167e-05    +7.578524e-05
+1.186787e-04    +6.725167e-05    +7.578524e-05
+1.186787e-04    +6.725167e-05    +7.578524e-05
+1.186787e-04    +6.725167e-05    +7.578524e-05

+3.681860e-05    +3.979050e-05    +6.856791e-05
+3.681860e-05    +3.979050e-05    +6.856791e-05
+3.681860e-05    +3.979050e-05    +6.856791e-05

+8.426959e-05    +6.837969e-07    +6.804542e-05
+8.426959e-05    +6.837973e-07    +6.804542e-05
+8.426959e-05    +6.837967e-07    +6.804542e-05
+8.426959e-05    +6.837965e-07    +6.804542e-05
+8.426959e-05    +6.837975e-07    +6.804542e-05

+4.318992e-05    +8.384020e-05    +4.221623e-05
+4.318992e-05    +8.384020e-05    +4.221623e-05
+4.318992e-05    +8.384020e-05    +4.221623e-05
+4.318992e-05    +8.384020e-05    +4.221623e-05
+4.318992e-05    +8.384019e-05    +4.221623e-05
+4.318992e-05    +8.384019e-05    +4.221623e-05
+4.318992e-05    +8.384019e-05    +4.221623e-05
+4.318992e-05    +8.384020e-05    +4.221623e-05
+4.318992e-05    +8.384020e-05    +4.221623e-05
+4.318992e-05    +8.384020e-05    +4.221623e-05

+8.008041e-05    +8.656391e-05    +1.337733e-05
+8.008041e-05    +8.656391e-05    +1.337733e-05
+8.008041e-05    +8.656392e-05    +1.337733e-05

+3.392887e-05    +2.542092e-05    +1.216214e-04
+3.392886e-05    +2.542092e-05    +1.216214e-04
+3.392886e-05    +2.542091e-05    +1.216214e-04
+3.392886e-05    +2.542092e-05    +1.216214e-04
+3.392886e-05    +2.542092e-05    +1.216214e-04
+3.392886e-05    +2.542092e-05    +1.216214e-04
+3.392886e-05    +2.542092e-05    +1.216214e-04
+3.392886e-05    +2.542092e-05    +1.216214e-04
+3.392886e-05    +2.542092e-05    +1.216214e-04
+3.392886e-05    +2.542092e-05    +1.216214e-04
+3.392887e-05    +2.542092e-05    +1.216214e-04
+3.392886e-05    +2.542092e-05    +1.216214e-04
+3.392887e-05    +2.542092e-05    +1.216214e-04
+3.392887e-05    +2.542092e-05    +1.216214e-04
+3.392887e-05    +2.542092e-05    +1.216214e-04
+3.392887e-05    +2.542092e-05    +1.216214e-04
+3.392886e-05    +2.542092e-05    +1.216214e-04

